GEOGRAPHY,YEAR,VIOLATIONS,INCIDENTS,RATES
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,26,1941.75
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total property crime violations,83,6592.53
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total property crime violations,56,4409.45
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total property crime violations,48,3770.62
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total property crime violations,110,8587.04
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total property crime violations,77,5945.95
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total property crime violations,80,6102.21
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total property crime violations,87,6561.09
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total property crime violations,104,7766.99
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,32,2541.7
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,40,3149.61
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,34,2670.86
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,44,3434.82
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,39,3011.58
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,44,3356.22
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,55,4147.81
"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,38,2837.94
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",739,3451.34
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",740,3442.18
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",736,3417.06
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",804,3694.34
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",854,3892.79
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",876,3966.13
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",792,3571.11
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",870,3913.28
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,99,462.36
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,124,576.8
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,120,557.13
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,113,519.23
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,128,583.46
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,117,529.72
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,114,514.02
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,108,485.79
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,390,1821.41
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,357,1660.62
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,354,1643.53
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,456,2095.3
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,495,2256.36
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,540,2444.88
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,445,2006.49
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,492,2213.03
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,250,1167.57
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,259,1204.76
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,262,1216.4
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,235,1079.81
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,231,1052.97
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,219,991.53
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,233,1050.59
"Pictou County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,270,1214.47
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",219,6471.63
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",293,8604.99
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",228,6692.1
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",298,8677.93
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",314,9062.05
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",354,10134.55
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",296,8447.49
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",363,10190.9
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,33,975.18
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,44,1292.22
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,42,1232.76
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,50,1456.03
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,46,1327.56
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,70,2004.01
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,52,1484.02
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,70,1965.19
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total property crime violations,127,3752.96
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total property crime violations,186,5462.56
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total property crime violations,130,3815.67
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total property crime violations,180,5241.7
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total property crime violations,194,5598.85
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total property crime violations,184,5267.68
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total property crime violations,168,4794.52
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total property crime violations,213,5979.79
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,59,1743.5
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,63,1850.22
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,56,1643.67
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,68,1980.2
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,74,2135.64
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,100,2862.87
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,76,2168.95
"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,80,2245.93
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",233,6949
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",347,10098.95
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",499,14376.26
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,62,1849.09
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,72,2095.46
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,86,2477.67
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total property crime violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total property crime violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total property crime violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total property crime violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total property crime violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total property crime violations,82,2445.57
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total property crime violations,131,3812.57
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total property crime violations,303,8729.47
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,,
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,89,2654.34
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,144,4190.92
"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,110,3169.12
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",495,4728.25
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",416,3943.88
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",513,4829.14
